epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,3060.3,0.86205,0.87362,1.17661,0.74415,0.59307,0.72122,0.52196,1.18345,2.37132,1.72461,0.000214319,0.000214319,0.000214319
38,3142.75,0.85917,0.88006,1.17677,0.72695,0.65925,0.75668,0.53753,1.27173,2.21139,1.80975,0.000211022,0.000211022,0.000211022
39,3225.11,0.86265,0.85805,1.17522,0.73665,0.57583,0.71497,0.51339,1.21429,2.36159,1.70535,0.000207725,0.000207725,0.000207725
40,3307.83,0.83282,0.85393,1.16594,0.74756,0.64533,0.73528,0.53669,1.15687,2.11802,1.67765,0.000204429,0.000204429,0.000204429
41,3390.34,0.84611,0.83372,1.1595,0.80838,0.52882,0.6983,0.50021,1.17589,2.34883,1.69187,0.000201132,0.000201132,0.000201132
42,3472.83,0.84044,0.8456,1.15911,0.77779,0.5858,0.73587,0.54811,1.14401,2.26626,1.64509,0.000197835,0.000197835,0.000197835
43,3555.26,0.81223,0.80889,1.1457,0.77072,0.60338,0.74643,0.5478,1.17248,2.18658,1.68152,0.000194539,0.000194539,0.000194539
44,3638.09,0.83273,0.81472,1.15953,0.78353,0.61567,0.73455,0.54941,1.13256,2.2925,1.60144,0.000191242,0.000191242,0.000191242
45,3720.65,0.81082,0.80036,1.15264,0.71617,0.61023,0.7154,0.52507,1.17625,2.26938,1.69057,0.000187945,0.000187945,0.000187945
46,3803.36,0.82795,0.79974,1.14443,0.64979,0.69371,0.76655,0.53703,1.27316,2.05447,1.81428,0.000184649,0.000184649,0.000184649
47,3886.07,0.81471,0.78731,1.14651,0.81236,0.5412,0.73867,0.55969,1.12589,2.42124,1.62614,0.000181352,0.000181352,0.000181352
48,3968.67,0.78798,0.76948,1.13744,0.7093,0.63216,0.74645,0.54321,1.18191,2.24718,1.675,0.000178055,0.000178055,0.000178055
49,4051.25,0.80249,0.79018,1.14661,0.76799,0.56076,0.73747,0.5339,1.1531,2.34324,1.67085,0.000174758,0.000174758,0.000174758
50,4133.79,0.79909,0.77883,1.13655,0.79811,0.55404,0.73475,0.53459,1.16288,2.29334,1.68919,0.000171462,0.000171462,0.000171462
51,4216.3,0.78893,0.74547,1.1293,0.67421,0.57282,0.70102,0.52904,1.09664,2.48723,1.60423,0.000168165,0.000168165,0.000168165
52,4299.12,0.775,0.74327,1.11807,0.82199,0.57149,0.76031,0.5644,1.16213,2.20082,1.66825,0.000164868,0.000164868,0.000164868
53,4381.71,0.76535,0.7191,1.1152,0.77681,0.53969,0.71312,0.52594,1.15401,2.50322,1.6368,0.000161572,0.000161572,0.000161572
54,4464.35,0.76888,0.7177,1.11615,0.75821,0.62609,0.74909,0.56537,1.13771,2.2178,1.61886,0.000158275,0.000158275,0.000158275
55,4546.95,0.78122,0.74849,1.12743,0.7633,0.56011,0.76648,0.57993,1.10272,2.21208,1.58636,0.000154978,0.000154978,0.000154978
56,4629.71,0.76309,0.728,1.10617,0.78113,0.5707,0.76382,0.59058,1.09525,2.28375,1.57138,0.000151682,0.000151682,0.000151682
57,4712.05,0.75161,0.70739,1.11441,0.81992,0.51386,0.75271,0.56329,1.12197,2.36958,1.6044,0.000148385,0.000148385,0.000148385
58,4794.6,0.73851,0.6941,1.10304,0.80657,0.55397,0.76485,0.56894,1.12592,2.30546,1.61409,0.000145088,0.000145088,0.000145088
59,4877.08,0.7403,0.69323,1.09769,0.73227,0.64303,0.78062,0.58168,1.15538,2.05389,1.65778,0.000141791,0.000141791,0.000141791
60,4959.61,0.74345,0.69507,1.09908,0.81827,0.56442,0.78314,0.59109,1.06124,2.0417,1.54656,0.000138495,0.000138495,0.000138495
61,5041.94,0.7334,0.68082,1.09335,0.71682,0.5935,0.77232,0.58009,1.11473,2.17265,1.62191,0.000135198,0.000135198,0.000135198
62,5124.4,0.7388,0.69818,1.10919,0.72172,0.66239,0.80646,0.61032,1.10001,2.00317,1.58293,0.000131901,0.000131901,0.000131901
63,5206.77,0.73651,0.68495,1.10013,0.62054,0.71994,0.78725,0.58824,1.13447,1.99647,1.61322,0.000128605,0.000128605,0.000128605
64,5289.45,0.73001,0.67622,1.09909,0.70852,0.60869,0.73124,0.55144,1.09604,2.15237,1.57543,0.000125308,0.000125308,0.000125308
65,5371.9,0.72689,0.67964,1.08925,0.82011,0.58554,0.77045,0.56806,1.14542,2.00798,1.67067,0.000122011,0.000122011,0.000122011
66,5454.48,0.70521,0.65026,1.07251,0.76186,0.62561,0.79514,0.59887,1.12246,1.9986,1.62317,0.000118714,0.000118714,0.000118714
67,5537.18,0.69874,0.66165,1.07671,0.79029,0.6038,0.8057,0.61504,1.07728,2.05528,1.58667,0.000115418,0.000115418,0.000115418
68,5619.56,0.69872,0.64516,1.07512,0.81115,0.53455,0.75448,0.5812,1.08612,2.23214,1.59406,0.000112121,0.000112121,0.000112121
69,5702.1,0.7053,0.6456,1.0783,0.75075,0.61134,0.77682,0.58588,1.09538,2.15648,1.60456,0.000108824,0.000108824,0.000108824
70,5784.81,0.69763,0.64184,1.06955,0.70753,0.59944,0.74699,0.55753,1.10206,2.27933,1.60507,0.000105528,0.000105528,0.000105528
71,5867.43,0.7013,0.64178,1.08014,0.6815,0.62847,0.75251,0.57383,1.07634,2.3148,1.59383,0.000102231,0.000102231,0.000102231
72,5949.95,0.69517,0.62833,1.07268,0.67034,0.65561,0.76731,0.58108,1.1134,2.16022,1.61889,9.89343e-05,9.89343e-05,9.89343e-05
73,6032.39,0.69753,0.63358,1.07358,0.76262,0.62433,0.78102,0.58839,1.10106,2.178,1.60335,9.56376e-05,9.56376e-05,9.56376e-05
74,6114.86,0.67189,0.6142,1.06449,0.67749,0.65733,0.77462,0.58523,1.1382,2.09419,1.68169,9.23409e-05,9.23409e-05,9.23409e-05
75,6197.42,0.66359,0.60287,1.05711,0.71936,0.60158,0.77761,0.58262,1.11421,2.2022,1.62651,8.90442e-05,8.90442e-05,8.90442e-05
76,6280.06,0.67032,0.61663,1.06296,0.78483,0.57588,0.77944,0.58835,1.12235,2.08093,1.6294,8.57475e-05,8.57475e-05,8.57475e-05
77,6362.51,0.68395,0.62419,1.0706,0.68844,0.64583,0.78375,0.59235,1.10503,2.07201,1.62799,8.24508e-05,8.24508e-05,8.24508e-05
78,6444.99,0.66027,0.61212,1.05733,0.66219,0.68694,0.78177,0.58369,1.14675,2.05195,1.67757,7.91541e-05,7.91541e-05,7.91541e-05
79,6527.67,0.6554,0.59205,1.04501,0.70935,0.66406,0.7944,0.59265,1.14407,2.02932,1.672,7.58574e-05,7.58574e-05,7.58574e-05
80,6610.05,0.64985,0.57982,1.05883,0.80668,0.55053,0.78811,0.59071,1.14709,2.08086,1.66849,7.25607e-05,7.25607e-05,7.25607e-05
81,6692.74,0.66053,0.59047,1.05859,0.83315,0.53622,0.77508,0.5837,1.12186,2.04759,1.62821,6.9264e-05,6.9264e-05,6.9264e-05
82,6775.44,0.66322,0.60098,1.06441,0.80606,0.52363,0.76561,0.57834,1.1143,2.20332,1.63597,6.59673e-05,6.59673e-05,6.59673e-05
83,6857.95,0.65684,0.60411,1.05459,0.84266,0.52426,0.7725,0.58521,1.11765,2.11763,1.63196,6.26706e-05,6.26706e-05,6.26706e-05
84,6940.59,0.65179,0.57306,1.05335,0.67635,0.61871,0.74653,0.57506,1.10968,2.23284,1.6332,5.93739e-05,5.93739e-05,5.93739e-05
85,7023.15,0.65441,0.57744,1.05338,0.68112,0.66605,0.76113,0.57102,1.14364,2.05958,1.68163,5.60772e-05,5.60772e-05,5.60772e-05
86,7105.84,0.62408,0.57039,1.0348,0.61686,0.67196,0.7533,0.57561,1.10395,2.14728,1.64542,5.27805e-05,5.27805e-05,5.27805e-05
87,7188.52,0.64192,0.56686,1.04892,0.67218,0.61411,0.74591,0.56526,1.09636,2.33116,1.62935,4.94838e-05,4.94838e-05,4.94838e-05
88,7271.11,0.63259,0.55566,1.04524,0.66895,0.63036,0.7473,0.56775,1.09665,2.24438,1.62762,4.61871e-05,4.61871e-05,4.61871e-05
89,7353.75,0.62963,0.57074,1.03994,0.64881,0.63776,0.74754,0.56882,1.0985,2.33857,1.62906,4.28904e-05,4.28904e-05,4.28904e-05
90,7436.23,0.62866,0.56252,1.03559,0.71633,0.61438,0.77686,0.59227,1.11517,2.32859,1.63799,3.95937e-05,3.95937e-05,3.95937e-05
91,7532.57,0.50586,0.32904,0.98251,0.74429,0.59539,0.77648,0.5874,1.1148,2.17556,1.65331,3.6297e-05,3.6297e-05,3.6297e-05
92,7614.69,0.48294,0.31127,0.97672,0.60832,0.71105,0.78347,0.59423,1.08293,2.10197,1.61468,3.30003e-05,3.30003e-05,3.30003e-05
93,7696.92,0.48056,0.31036,0.96628,0.64296,0.68955,0.78856,0.60021,1.10724,2.10884,1.64213,2.97036e-05,2.97036e-05,2.97036e-05
94,7779.17,0.47094,0.30697,0.96532,0.6855,0.65283,0.8037,0.60653,1.08924,2.06672,1.63354,2.64069e-05,2.64069e-05,2.64069e-05
95,7861.47,0.46477,0.30278,0.96521,0.7704,0.59366,0.79935,0.6041,1.10681,2.10802,1.64619,2.31102e-05,2.31102e-05,2.31102e-05
96,7943.62,0.46736,0.29903,0.96211,0.64337,0.68695,0.80572,0.60915,1.10279,2.02356,1.6484,1.98135e-05,1.98135e-05,1.98135e-05
97,8025.88,0.45882,0.29826,0.95233,0.61347,0.69782,0.80042,0.60802,1.10353,2.05917,1.64819,1.65168e-05,1.65168e-05,1.65168e-05
98,8108.27,0.45166,0.29635,0.95305,0.69078,0.66018,0.80473,0.60894,1.10271,2.00407,1.64928,1.32201e-05,1.32201e-05,1.32201e-05
99,8190.74,0.45549,0.29098,0.94813,0.69219,0.65694,0.80509,0.60237,1.11763,1.99531,1.68111,9.9234e-06,9.9234e-06,9.9234e-06
100,8272.85,0.45054,0.29199,0.94863,0.65741,0.67049,0.80566,0.60845,1.1023,2.02916,1.66425,6.6267e-06,6.6267e-06,6.6267e-06
