epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,3084.58,0.76761,0.7328,1.06536,0.74308,0.57079,0.7571,0.55425,1.15333,2.05626,1.63696,0.000184649,0.000184649,0.000184649
47,3151.39,0.7549,0.73027,1.06867,0.56969,0.61478,0.70815,0.53171,1.09005,2.34405,1.54068,0.000181352,0.000181352,0.000181352
48,3218.28,0.74742,0.7258,1.06127,0.6309,0.66987,0.75756,0.56697,1.07766,2.10442,1.54395,0.000178055,0.000178055,0.000178055
49,3285.06,0.74992,0.73613,1.06766,0.74232,0.60037,0.73739,0.57002,1.03957,2.24761,1.50647,0.000174758,0.000174758,0.000174758
50,3352.03,0.74765,0.7175,1.06414,0.83927,0.55216,0.76373,0.55115,1.11566,2.05006,1.60502,0.000171462,0.000171462,0.000171462
51,3418.84,0.73598,0.70955,1.06629,0.81819,0.50405,0.73806,0.54375,1.0747,2.26976,1.55804,0.000168165,0.000168165,0.000168165
52,3485.77,0.73851,0.70517,1.05409,0.67402,0.69651,0.75077,0.56402,1.04281,2.04726,1.48502,0.000164868,0.000164868,0.000164868
53,3552.43,0.71539,0.67986,1.05011,0.7312,0.66205,0.73985,0.54662,1.08649,2.24392,1.52597,0.000161572,0.000161572,0.000161572
54,3619.29,0.72363,0.67714,1.04517,0.80664,0.60045,0.76374,0.58412,1.02338,2.00324,1.45899,0.000158275,0.000158275,0.000158275
55,3685.95,0.7231,0.70122,1.05599,0.67097,0.66146,0.78253,0.59933,1.04993,2.1105,1.48263,0.000154978,0.000154978,0.000154978
56,3752.72,0.7131,0.66446,1.03954,0.70731,0.66198,0.77374,0.59183,1.05194,2.10918,1.48726,0.000151682,0.000151682,0.000151682
57,3819.63,0.6971,0.6438,1.04152,0.61542,0.71038,0.75713,0.57508,1.07088,2.12687,1.52504,0.000148385,0.000148385,0.000148385
58,3886.37,0.69033,0.64072,1.03373,0.70375,0.68867,0.77085,0.58792,1.01766,1.99577,1.45774,0.000145088,0.000145088,0.000145088
59,3953.17,0.69325,0.63947,1.03439,0.64766,0.72823,0.78627,0.59438,1.05253,1.9343,1.51679,0.000141791,0.000141791,0.000141791
60,4020.02,0.69365,0.63614,1.03631,0.6444,0.6798,0.77222,0.58444,1.03114,2.08553,1.48083,0.000138495,0.000138495,0.000138495
61,4086.89,0.68942,0.62659,1.03338,0.75479,0.61526,0.76845,0.58863,1.03469,2.15366,1.49431,0.000135198,0.000135198,0.000135198
62,4153.76,0.67942,0.64799,1.03767,0.63841,0.69594,0.75821,0.57242,1.05037,2.12935,1.50607,0.000131901,0.000131901,0.000131901
63,4220.56,0.67895,0.62935,1.03505,0.74037,0.60605,0.7479,0.57063,1.01965,2.13444,1.48671,0.000128605,0.000128605,0.000128605
64,4287.35,0.67364,0.62219,1.02422,0.68317,0.60935,0.74215,0.56019,1.11417,1.90366,1.56805,0.000125308,0.000125308,0.000125308
65,4354.25,0.66439,0.62566,1.01942,0.72267,0.60341,0.75856,0.57794,1.04163,2.24149,1.47269,0.000122011,0.000122011,0.000122011
66,4420.96,0.6596,0.611,1.0229,0.66031,0.62489,0.73152,0.56517,1.04802,2.39134,1.49189,0.000118714,0.000118714,0.000118714
67,4487.89,0.65639,0.62685,1.01742,0.70671,0.64547,0.76257,0.59504,1.02994,2.21911,1.46903,0.000115418,0.000115418,0.000115418
68,4555,0.64759,0.59305,1.00972,0.68519,0.67433,0.75746,0.57172,1.10694,2.16989,1.56595,0.000112121,0.000112121,0.000112121
69,4621.67,0.65035,0.58675,1.01361,0.70492,0.63998,0.74878,0.58276,1.05289,2.23036,1.51752,0.000108824,0.000108824,0.000108824
70,4688.4,0.65641,0.5936,1.01442,0.66275,0.67433,0.76145,0.58191,1.03825,2.1003,1.51026,0.000105528,0.000105528,0.000105528
71,4755.05,0.64622,0.58464,1.01379,0.70241,0.64428,0.78219,0.58833,1.0766,2.12411,1.5508,0.000102231,0.000102231,0.000102231
72,4821.94,0.63789,0.57332,1.00666,0.68539,0.67728,0.77044,0.58342,1.07622,2.22483,1.56425,9.89343e-05,9.89343e-05,9.89343e-05
73,4888.73,0.65072,0.58822,1.01876,0.70727,0.66733,0.78018,0.59312,1.06789,2.1192,1.51053,9.56376e-05,9.56376e-05,9.56376e-05
74,4955.44,0.62215,0.56368,1.00328,0.70067,0.67691,0.802,0.59717,1.10767,2.01462,1.54999,9.23409e-05,9.23409e-05,9.23409e-05
75,5022.33,0.62427,0.56464,1.0014,0.67494,0.60117,0.73112,0.55789,1.07324,2.3614,1.50452,8.90442e-05,8.90442e-05,8.90442e-05
76,5089.72,0.63225,0.58221,1.00616,0.70683,0.58442,0.73828,0.56387,1.08103,2.3365,1.51659,8.57475e-05,8.57475e-05,8.57475e-05
77,5156.53,0.62757,0.58004,1.00808,0.67223,0.61013,0.73159,0.54768,1.09701,2.33547,1.56846,8.24508e-05,8.24508e-05,8.24508e-05
78,5223.3,0.62273,0.56737,1.00454,0.75042,0.5406,0.71076,0.53892,1.07914,2.39997,1.53986,7.91541e-05,7.91541e-05,7.91541e-05
79,5290.06,0.62007,0.55684,1.00081,0.65249,0.66965,0.75479,0.57362,1.06392,2.29105,1.51187,7.58574e-05,7.58574e-05,7.58574e-05
80,5357.04,0.60808,0.54358,0.99994,0.66194,0.70152,0.76801,0.57921,1.08748,2.12732,1.53903,7.25607e-05,7.25607e-05,7.25607e-05
81,5424.44,0.61247,0.54392,0.99902,0.76014,0.55087,0.73839,0.56381,1.06269,2.35569,1.50618,6.9264e-05,6.9264e-05,6.9264e-05
82,5495.2,0.61047,0.5609,1.00205,0.65851,0.61888,0.75157,0.57465,1.06269,2.2173,1.52155,6.59673e-05,6.59673e-05,6.59673e-05
83,5562.41,0.59841,0.55306,0.99596,0.65371,0.65725,0.75573,0.57935,1.05861,2.27119,1.51827,6.26706e-05,6.26706e-05,6.26706e-05
84,5629.14,0.59927,0.5379,0.99244,0.70734,0.58731,0.72081,0.54961,1.08461,2.35889,1.53289,5.93739e-05,5.93739e-05,5.93739e-05
85,5696.15,0.59726,0.52584,0.99083,0.70786,0.60179,0.76153,0.5738,1.06798,2.26879,1.52632,5.60772e-05,5.60772e-05,5.60772e-05
86,5763.19,0.57201,0.52787,0.98429,0.63349,0.65162,0.74937,0.5735,1.06931,2.32414,1.51698,5.27805e-05,5.27805e-05,5.27805e-05
87,5830,0.59057,0.52057,0.98825,0.64724,0.66288,0.75733,0.57544,1.08691,2.27412,1.54189,4.94838e-05,4.94838e-05,4.94838e-05
88,5896.89,0.5759,0.5223,0.98487,0.64487,0.64429,0.72467,0.54811,1.07132,2.34517,1.51261,4.61871e-05,4.61871e-05,4.61871e-05
89,5963.61,0.58598,0.53491,0.98847,0.65663,0.65155,0.73388,0.55264,1.06779,2.35882,1.51162,4.28904e-05,4.28904e-05,4.28904e-05
90,6030.46,0.57443,0.52108,0.97964,0.64802,0.67693,0.7541,0.5761,1.0529,2.25316,1.49182,3.95937e-05,3.95937e-05,3.95937e-05
91,6111.02,0.45896,0.30632,0.92117,0.62418,0.67519,0.73515,0.56345,1.07467,2.22252,1.52272,3.6297e-05,3.6297e-05,3.6297e-05
92,6177.74,0.44215,0.29614,0.91356,0.64529,0.65782,0.7395,0.57347,1.0422,2.18833,1.49504,3.30003e-05,3.30003e-05,3.30003e-05
93,6244.58,0.43677,0.29204,0.91077,0.69003,0.65619,0.75309,0.57511,1.05374,2.19442,1.51152,2.97036e-05,2.97036e-05,2.97036e-05
94,6311.22,0.4321,0.2942,0.90906,0.64199,0.65981,0.74501,0.56933,1.05495,2.22526,1.50959,2.64069e-05,2.64069e-05,2.64069e-05
95,6378.17,0.42657,0.28764,0.91206,0.68977,0.59739,0.72615,0.56182,1.04064,2.34353,1.49014,2.31102e-05,2.31102e-05,2.31102e-05
96,6444.81,0.4214,0.28308,0.90121,0.64594,0.65851,0.72801,0.55971,1.05033,2.30713,1.51518,1.98135e-05,1.98135e-05,1.98135e-05
97,6511.64,0.41789,0.28412,0.90357,0.64224,0.65712,0.73564,0.56286,1.06239,2.30506,1.52747,1.65168e-05,1.65168e-05,1.65168e-05
98,6578.26,0.41082,0.28034,0.89672,0.65597,0.65928,0.74609,0.57087,1.0691,2.25507,1.53808,1.32201e-05,1.32201e-05,1.32201e-05
99,6644.91,0.41379,0.27985,0.89543,0.66272,0.66798,0.74489,0.56893,1.06793,2.25445,1.54054,9.9234e-06,9.9234e-06,9.9234e-06
100,6711.89,0.39936,0.27295,0.8896,0.66123,0.66685,0.74153,0.56993,1.06347,2.26374,1.53194,6.6267e-06,6.6267e-06,6.6267e-06
