epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1359.37,0.94768,1.10964,1.18023,0.67292,0.60717,0.76299,0.57096,1.04067,2.02495,1.47689,0.000207725,0.000207725,0.000207725
21,1426.83,0.92515,1.03975,1.16464,0.60525,0.69296,0.79162,0.59122,1.04691,2.00224,1.46946,0.000201132,0.000201132,0.000201132
22,1494.29,0.90607,1.01644,1.15087,0.56489,0.59584,0.70997,0.53445,1.06746,2.31933,1.47833,0.000194539,0.000194539,0.000194539
23,1561.63,0.90317,1.01017,1.14869,0.77213,0.57999,0.76165,0.57921,1.02976,1.90357,1.45898,0.000187945,0.000187945,0.000187945
24,1628.92,0.88238,0.96903,1.13552,0.61336,0.68852,0.73954,0.56212,1.03441,2.11045,1.46116,0.000181352,0.000181352,0.000181352
25,1696.35,0.87553,0.96537,1.13263,0.60709,0.7,0.76883,0.57257,1.09629,2.02176,1.50297,0.000174758,0.000174758,0.000174758
26,1763.74,0.86531,0.94527,1.12854,0.60273,0.62703,0.73269,0.55621,1.04892,2.31564,1.47761,0.000168165,0.000168165,0.000168165
27,1831.12,0.85162,0.9355,1.11689,0.75269,0.62385,0.7626,0.56631,1.07347,2.07299,1.47266,0.000161572,0.000161572,0.000161572
28,1898.25,0.84204,0.92101,1.11336,0.66311,0.67159,0.74753,0.55673,1.10329,2.16627,1.52439,0.000154978,0.000154978,0.000154978
29,1965.86,0.85099,0.89476,1.1178,0.75293,0.58116,0.73307,0.55947,1.05144,2.31449,1.46037,0.000148385,0.000148385,0.000148385
30,2033.24,0.81869,0.87646,1.10053,0.67339,0.56886,0.73636,0.5662,1.00296,2.10228,1.41852,0.000141791,0.000141791,0.000141791
31,2100.74,0.8053,0.85269,1.09928,0.71971,0.62336,0.77906,0.5828,1.05442,1.94794,1.49902,0.000135198,0.000135198,0.000135198
32,2168.07,0.7947,0.84639,1.09066,0.62847,0.69698,0.77066,0.59123,1.04498,2.04931,1.47038,0.000128605,0.000128605,0.000128605
33,2235.42,0.79874,0.83912,1.09006,0.82705,0.59478,0.78561,0.58835,1.10649,1.97453,1.54891,0.000122011,0.000122011,0.000122011
34,2302.75,0.7906,0.83362,1.09686,0.665,0.62635,0.72962,0.556,1.06259,2.30699,1.48224,0.000115418,0.000115418,0.000115418
35,2370.3,0.77839,0.8001,1.08118,0.66665,0.65167,0.77861,0.60149,1.00622,2.14332,1.42356,0.000108824,0.000108824,0.000108824
36,2437.64,0.77376,0.79912,1.08063,0.64056,0.64617,0.75812,0.56807,1.07827,2.11579,1.5054,0.000102231,0.000102231,0.000102231
37,2504.91,0.76821,0.7964,1.07852,0.64617,0.61827,0.75426,0.57215,1.06145,2.18855,1.53294,9.56376e-05,9.56376e-05,9.56376e-05
38,2572.13,0.74628,0.77027,1.06683,0.63039,0.71634,0.80399,0.6058,1.05861,1.90384,1.52005,8.90442e-05,8.90442e-05,8.90442e-05
39,2639.25,0.76691,0.79313,1.07777,0.62589,0.6531,0.74933,0.57498,1.03687,2.18805,1.47505,8.24508e-05,8.24508e-05,8.24508e-05
40,2706.63,0.74112,0.76219,1.07088,0.66674,0.70046,0.78487,0.59958,1.04455,2.07204,1.51088,7.58574e-05,7.58574e-05,7.58574e-05
41,2788.77,0.61358,0.4931,1.01435,0.73514,0.65269,0.79136,0.58716,1.08732,1.94965,1.5324,6.9264e-05,6.9264e-05,6.9264e-05
42,2855.9,0.59012,0.46639,0.9951,0.66551,0.67637,0.78819,0.60311,1.0188,1.98748,1.46678,6.26706e-05,6.26706e-05,6.26706e-05
43,2922.89,0.58391,0.45754,0.99721,0.66312,0.6699,0.78126,0.60507,1.00949,2.00285,1.45356,5.60772e-05,5.60772e-05,5.60772e-05
44,2990.08,0.5642,0.44466,0.98537,0.69578,0.66764,0.80094,0.62088,0.99185,1.85365,1.44625,4.94838e-05,4.94838e-05,4.94838e-05
45,3057.26,0.55241,0.44089,0.97367,0.8556,0.58244,0.79577,0.60852,1.04671,1.89092,1.50986,4.28904e-05,4.28904e-05,4.28904e-05
46,3124.35,0.5334,0.43372,0.97169,0.66828,0.67554,0.79516,0.61113,1.0181,1.97295,1.4716,3.6297e-05,3.6297e-05,3.6297e-05
47,3191.4,0.53848,0.42603,0.97126,0.65525,0.7001,0.79475,0.61362,0.99871,1.91753,1.45147,2.97036e-05,2.97036e-05,2.97036e-05
48,3258.4,0.51754,0.42,0.9572,0.7042,0.66232,0.80169,0.6126,1.02454,1.88009,1.4981,2.31102e-05,2.31102e-05,2.31102e-05
49,3325.34,0.51996,0.41525,0.95937,0.61729,0.7016,0.80474,0.62089,1.00759,1.91435,1.46795,1.65168e-05,1.65168e-05,1.65168e-05
50,3392.38,0.5095,0.40978,0.95472,0.67947,0.65564,0.79942,0.61581,1.0145,1.93549,1.48095,9.9234e-06,9.9234e-06,9.9234e-06
