epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1665.98,0.93992,1.14373,1.23142,0.61978,0.64272,0.75768,0.56044,1.05019,2.28626,1.57472,0.000207725,0.000207725,0.000207725
21,1748.72,0.92275,1.07734,1.21253,0.81952,0.4881,0.74421,0.54467,1.11199,2.2922,1.65898,0.000201132,0.000201132,0.000201132
22,1831.48,0.89374,1.05137,1.19948,0.57944,0.61552,0.69026,0.49645,1.12784,2.5047,1.67226,0.000194539,0.000194539,0.000194539
23,1914.37,0.89026,1.03489,1.19522,0.65242,0.66632,0.77218,0.56032,1.10718,2.10246,1.65091,0.000187945,0.000187945,0.000187945
24,1997.03,0.86839,1.00457,1.18197,0.62525,0.67111,0.76561,0.55901,1.15975,2.18964,1.73437,0.000181352,0.000181352,0.000181352
25,2079.95,0.86279,0.98425,1.17559,0.6027,0.61534,0.72732,0.5376,1.09978,2.29993,1.64115,0.000174758,0.000174758,0.000174758
26,2162.64,0.8645,0.96066,1.17295,0.75226,0.54112,0.73042,0.537,1.11399,2.4579,1.71022,0.000168165,0.000168165,0.000168165
27,2245.58,0.84615,0.95403,1.15847,0.6154,0.71656,0.78065,0.56909,1.10323,2.10384,1.65116,0.000161572,0.000161572,0.000161572
28,2328.25,0.82851,0.932,1.15615,0.75133,0.65849,0.76674,0.56968,1.08214,2.03893,1.60901,0.000154978,0.000154978,0.000154978
29,2410.93,0.83635,0.92605,1.15835,0.63634,0.6694,0.77308,0.56824,1.11808,2.31475,1.68521,0.000148385,0.000148385,0.000148385
30,2493.54,0.80845,0.89248,1.13763,0.80771,0.47841,0.6869,0.5145,1.06993,2.52424,1.63747,0.000141791,0.000141791,0.000141791
31,2576.38,0.79764,0.878,1.14073,0.68629,0.65404,0.77357,0.57455,1.08562,2.06191,1.65523,0.000135198,0.000135198,0.000135198
32,2659.13,0.78599,0.85944,1.13617,0.60574,0.6931,0.77783,0.58524,1.02343,2.19671,1.54129,0.000128605,0.000128605,0.000128605
33,2741.82,0.79239,0.88323,1.13597,0.71383,0.61245,0.78896,0.5937,1.05779,2.10242,1.57828,0.000122011,0.000122011,0.000122011
34,2824.54,0.77374,0.84926,1.12234,0.61224,0.68152,0.77362,0.58266,1.04848,2.27513,1.56002,0.000115418,0.000115418,0.000115418
35,2907.66,0.759,0.8082,1.10906,0.63162,0.61071,0.76125,0.58761,1.02671,2.468,1.54125,0.000108824,0.000108824,0.000108824
36,2990.51,0.75877,0.82775,1.11605,0.65159,0.69581,0.77887,0.59217,1.06872,2.17243,1.62833,0.000102231,0.000102231,0.000102231
37,3073.14,0.76177,0.80755,1.11462,0.56601,0.64662,0.77244,0.59271,1.03944,2.42147,1.5762,9.56376e-05,9.56376e-05,9.56376e-05
38,3155.77,0.73364,0.78545,1.10003,0.65374,0.64806,0.76216,0.59329,1.02592,2.36585,1.57824,8.90442e-05,8.90442e-05,8.90442e-05
39,3238.54,0.74091,0.78567,1.10517,0.57341,0.71449,0.78587,0.60675,1.04188,2.13475,1.57438,8.24508e-05,8.24508e-05,8.24508e-05
40,3321.76,0.73884,0.77362,1.10034,0.58422,0.69675,0.77198,0.58873,1.0451,2.38666,1.57791,7.58574e-05,7.58574e-05,7.58574e-05
41,3419.34,0.59177,0.50572,1.04438,0.5989,0.7136,0.78404,0.59831,1.04422,2.25259,1.56311,6.9264e-05,6.9264e-05,6.9264e-05
42,3501.91,0.57586,0.47589,1.02765,0.58991,0.69329,0.76473,0.58297,1.03436,2.31996,1.56739,6.26706e-05,6.26706e-05,6.26706e-05
43,3584.68,0.57324,0.47486,1.03438,0.66743,0.66525,0.7827,0.60049,1.0312,2.15654,1.57007,5.60772e-05,5.60772e-05,5.60772e-05
44,3667.2,0.55308,0.45069,1.01532,0.59795,0.74636,0.80766,0.61023,1.04268,2.07864,1.5787,4.94838e-05,4.94838e-05,4.94838e-05
45,3749.88,0.54813,0.44709,1.00838,0.7128,0.69295,0.80641,0.61916,1.06848,2.08696,1.6222,4.28904e-05,4.28904e-05,4.28904e-05
46,3832.49,0.5239,0.43814,0.99708,0.74051,0.6683,0.81913,0.62426,1.04417,2.04656,1.58856,3.6297e-05,3.6297e-05,3.6297e-05
47,3915.13,0.51536,0.42803,0.98806,0.66871,0.72506,0.81136,0.62034,1.04433,2.12592,1.58358,2.97036e-05,2.97036e-05,2.97036e-05
48,3997.69,0.51501,0.42731,0.98788,0.7081,0.71292,0.82227,0.6325,1.0568,2.02687,1.61321,2.31102e-05,2.31102e-05,2.31102e-05
49,4080.44,0.50162,0.41767,0.98685,0.73646,0.67367,0.82571,0.63614,1.03263,2.04378,1.58435,1.65168e-05,1.65168e-05,1.65168e-05
50,4163.18,0.49834,0.41828,0.97917,0.66047,0.73987,0.82268,0.63658,1.03208,2.06529,1.57397,9.9234e-06,9.9234e-06,9.9234e-06
