epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1162.18,1.08931,1.46054,1.35991,0.6718,0.57496,0.74507,0.50503,1.25415,2.1461,1.78488,0.000311571,0.000311571,0.000311571
15,1244.77,1.0646,1.38274,1.31755,0.58304,0.65968,0.73355,0.51095,1.22548,2.50111,1.77103,0.000309923,0.000309923,0.000309923
16,1327.36,1.07313,1.33513,1.32394,0.65538,0.67326,0.76619,0.48835,1.35161,2.56616,1.89908,0.000308275,0.000308275,0.000308275
17,1410.06,1.06604,1.30428,1.31921,0.68417,0.71154,0.78273,0.5298,1.24354,2.10673,1.76351,0.000306626,0.000306626,0.000306626
18,1492.98,1.01712,1.27255,1.29092,0.73916,0.61537,0.78965,0.55138,1.18327,2.06185,1.72157,0.000304978,0.000304978,0.000304978
19,1575.48,1.02923,1.26551,1.29714,0.73121,0.5194,0.73929,0.51943,1.25093,2.56472,1.79152,0.00030333,0.00030333,0.00030333
20,1658.02,1.027,1.21176,1.28977,0.62157,0.6003,0.73112,0.50913,1.26009,2.49207,1.7475,0.000301681,0.000301681,0.000301681
21,1740.51,1.00548,1.15943,1.27843,0.65309,0.6076,0.70664,0.47543,1.29528,2.44615,1.84078,0.000300033,0.000300033,0.000300033
22,1823.1,0.98865,1.12054,1.26124,0.67114,0.66057,0.76385,0.50777,1.3153,2.15905,1.83232,0.000298385,0.000298385,0.000298385
23,1905.68,0.98434,1.09677,1.26215,0.69849,0.70692,0.80249,0.5355,1.2983,1.97283,1.8081,0.000296736,0.000296736,0.000296736
24,1988.36,0.98343,1.09291,1.2575,0.58148,0.65846,0.75399,0.52023,1.25214,2.16977,1.75988,0.000295088,0.000295088,0.000295088
25,2071.03,0.97786,1.07389,1.24597,0.74408,0.54001,0.77423,0.53671,1.27019,2.31942,1.76806,0.00029344,0.00029344,0.00029344
26,2153.37,0.96878,1.0541,1.23691,0.70077,0.6143,0.73868,0.50717,1.24583,2.44155,1.78241,0.000291791,0.000291791,0.000291791
27,2236.03,0.97078,1.06109,1.23702,0.63173,0.70217,0.79608,0.55893,1.26382,2.1561,1.74443,0.000290143,0.000290143,0.000290143
28,2318.5,0.95062,1.04088,1.23769,0.70887,0.63345,0.79972,0.54161,1.37093,2.20028,1.87743,0.000288495,0.000288495,0.000288495
29,2401,0.96013,1.01941,1.23199,0.70522,0.63496,0.7509,0.53426,1.22777,2.34712,1.7505,0.000286846,0.000286846,0.000286846
30,2483.61,0.93441,0.98028,1.21989,0.8424,0.58826,0.78775,0.54934,1.22356,2.10749,1.72554,0.000285198,0.000285198,0.000285198
31,2566.01,0.92123,0.95988,1.21895,0.86587,0.58342,0.79201,0.54115,1.30923,2.3372,1.80985,0.00028355,0.00028355,0.00028355
32,2648.74,0.91773,0.96956,1.21704,0.71292,0.6834,0.78046,0.56408,1.20082,2.10829,1.68376,0.000281901,0.000281901,0.000281901
33,2731.3,0.912,0.95676,1.21053,0.68915,0.62758,0.75349,0.5541,1.1864,2.25744,1.70739,0.000280253,0.000280253,0.000280253
34,2813.82,0.91369,0.93936,1.2048,0.74117,0.66971,0.73724,0.52852,1.25299,2.36214,1.75856,0.000278604,0.000278604,0.000278604
35,2896.82,0.89145,0.92435,1.18977,0.73265,0.66925,0.80692,0.57328,1.23385,2.00737,1.78866,0.000276956,0.000276956,0.000276956
36,2984.37,0.89699,0.92663,1.19237,0.77998,0.61155,0.7603,0.53475,1.28402,2.2472,1.78444,0.000275308,0.000275308,0.000275308
37,3076.09,0.89349,0.89905,1.1955,0.71272,0.55713,0.71069,0.52828,1.17695,2.63012,1.71117,0.000273659,0.000273659,0.000273659
38,3165.8,0.87859,0.90509,1.18995,0.85553,0.59639,0.75842,0.53232,1.2941,2.27794,1.82505,0.000272011,0.000272011,0.000272011
39,3257.66,0.89471,0.8878,1.19182,0.56549,0.5921,0.69932,0.51207,1.22048,2.47117,1.76156,0.000270363,0.000270363,0.000270363
40,3350.64,0.86323,0.86529,1.18208,0.79928,0.58414,0.76397,0.53558,1.26605,2.06191,1.79916,0.000268714,0.000268714,0.000268714
41,3442.15,0.86827,0.85507,1.1747,0.63947,0.65283,0.77906,0.56507,1.14893,2.22106,1.6781,0.000267066,0.000267066,0.000267066
42,3532.29,0.86493,0.86141,1.17487,0.78033,0.61127,0.76975,0.57938,1.14921,2.08348,1.68424,0.000265418,0.000265418,0.000265418
43,3619.17,0.84864,0.82606,1.16675,0.81375,0.62366,0.76533,0.5496,1.23082,2.05353,1.7654,0.000263769,0.000263769,0.000263769
44,3706.41,0.86111,0.83239,1.17423,0.70294,0.60356,0.71281,0.51868,1.21076,2.52483,1.71929,0.000262121,0.000262121,0.000262121
45,3793.33,0.83842,0.82019,1.1648,0.7696,0.62146,0.74733,0.55571,1.17933,2.2007,1.64712,0.000260473,0.000260473,0.000260473
46,3879.14,0.84931,0.81178,1.15416,0.79015,0.6479,0.76978,0.55939,1.18098,2.06403,1.70115,0.000258824,0.000258824,0.000258824
47,3969.69,0.84547,0.81114,1.15974,0.68493,0.62095,0.73063,0.52974,1.19135,2.48505,1.68716,0.000257176,0.000257176,0.000257176
48,4065.84,0.8343,0.79485,1.15708,0.70391,0.57225,0.73039,0.55257,1.14124,2.28337,1.67798,0.000255528,0.000255528,0.000255528
49,4153.36,0.83352,0.8045,1.15992,0.64119,0.63321,0.68671,0.4769,1.30992,2.54695,1.83539,0.000253879,0.000253879,0.000253879
50,4238.62,0.83643,0.8029,1.15582,0.71583,0.64892,0.75739,0.52745,1.26098,2.0645,1.76882,0.000252231,0.000252231,0.000252231
51,4323.88,0.82058,0.77158,1.14688,0.76044,0.58141,0.75482,0.54233,1.24576,2.17745,1.73394,0.000250583,0.000250583,0.000250583
52,4410.49,0.82266,0.77985,1.14311,0.69483,0.57838,0.6794,0.49915,1.21452,2.4219,1.72214,0.000248934,0.000248934,0.000248934
53,4498.52,0.79603,0.7414,1.13054,0.75594,0.53435,0.74279,0.54635,1.22643,2.4345,1.72629,0.000247286,0.000247286,0.000247286
54,4584.29,0.80932,0.75972,1.13732,0.73739,0.58272,0.73616,0.54536,1.16992,2.26699,1.66296,0.000245637,0.000245637,0.000245637
55,4670.9,0.79885,0.7729,1.13496,0.73384,0.56313,0.71262,0.5352,1.19523,2.26399,1.69313,0.000243989,0.000243989,0.000243989
56,4756.11,0.81188,0.74736,1.12885,0.66416,0.58383,0.74928,0.56054,1.18874,2.23664,1.6879,0.000242341,0.000242341,0.000242341
57,4842.14,0.79049,0.73543,1.13422,0.72382,0.65989,0.76423,0.54062,1.28855,2.12158,1.77905,0.000240692,0.000240692,0.000240692
58,4926.9,0.77385,0.72545,1.11935,0.67795,0.63392,0.77253,0.58065,1.15153,2.09572,1.71657,0.000239044,0.000239044,0.000239044
59,5011.68,0.78084,0.72269,1.11764,0.67256,0.65636,0.77175,0.55781,1.25711,2.10325,1.82749,0.000237396,0.000237396,0.000237396
60,5104.79,0.78371,0.71291,1.12288,0.72418,0.53042,0.68192,0.52105,1.13857,2.45575,1.63556,0.000235747,0.000235747,0.000235747
61,5193.61,0.7802,0.71288,1.11995,0.60171,0.61589,0.70123,0.53016,1.1987,2.3478,1.6915,0.000234099,0.000234099,0.000234099
62,5280.81,0.78473,0.73269,1.1328,0.76016,0.65324,0.77301,0.56929,1.1955,2.10569,1.70178,0.000232451,0.000232451,0.000232451
63,5365.74,0.78208,0.70226,1.12318,0.7402,0.71441,0.80509,0.59163,1.17343,2.00879,1.65622,0.000230802,0.000230802,0.000230802
64,5451.54,0.76816,0.71082,1.12041,0.72487,0.54309,0.74458,0.5516,1.17665,2.15587,1.66264,0.000229154,0.000229154,0.000229154
65,5536.85,0.76257,0.69316,1.10814,0.68162,0.62755,0.75218,0.56421,1.18931,2.28829,1.7019,0.000227506,0.000227506,0.000227506
66,5622.43,0.75568,0.6775,1.09631,0.68958,0.66745,0.75975,0.56601,1.13996,2.28335,1.63523,0.000225857,0.000225857,0.000225857
67,5709.02,0.74896,0.69905,1.1055,0.63328,0.7107,0.77707,0.59155,1.14527,2.15681,1.64613,0.000224209,0.000224209,0.000224209
68,5794.34,0.74728,0.67183,1.09778,0.63125,0.61983,0.75963,0.58174,1.14713,2.29649,1.64828,0.000222561,0.000222561,0.000222561
69,5879.26,0.74566,0.67514,1.09795,0.60969,0.66257,0.72819,0.55573,1.12637,2.38657,1.63606,0.000220912,0.000220912,0.000220912
70,5966,0.74387,0.67321,1.0893,0.7285,0.55888,0.68564,0.51187,1.19637,2.46006,1.71051,0.000219264,0.000219264,0.000219264
71,6051.52,0.74794,0.6744,1.10055,0.64176,0.65317,0.76903,0.57791,1.15424,2.25535,1.63664,0.000217616,0.000217616,0.000217616
72,6136.49,0.73451,0.6549,1.0893,0.73204,0.64648,0.76539,0.55855,1.22986,2.21867,1.71921,0.000215967,0.000215967,0.000215967
73,6222.14,0.74026,0.65422,1.09492,0.72321,0.61699,0.74421,0.54637,1.19893,2.19229,1.68892,0.000214319,0.000214319,0.000214319
74,6308.05,0.7248,0.6519,1.09063,0.68101,0.65479,0.73916,0.54369,1.19607,2.30157,1.70201,0.00021267,0.00021267,0.00021267
75,6394.58,0.72513,0.64194,1.08428,0.79594,0.61838,0.75921,0.56464,1.17643,2.18243,1.71113,0.000211022,0.000211022,0.000211022
76,6480.84,0.72704,0.65843,1.09025,0.67937,0.64683,0.7391,0.55526,1.1274,2.21746,1.63565,0.000209374,0.000209374,0.000209374
77,6566.37,0.7365,0.67038,1.09722,0.69417,0.61196,0.71964,0.54314,1.1282,2.32839,1.64998,0.000207725,0.000207725,0.000207725
78,6652.21,0.71791,0.64491,1.08334,0.80997,0.53502,0.71698,0.53563,1.16233,2.40435,1.7284,0.000206077,0.000206077,0.000206077
79,6737.67,0.70731,0.62058,1.07006,0.74041,0.59534,0.78509,0.59289,1.14553,2.18376,1.65301,0.000204429,0.000204429,0.000204429
80,6824.69,0.71294,0.61544,1.08464,0.63163,0.72653,0.81271,0.60002,1.18436,2.12841,1.6976,0.00020278,0.00020278,0.00020278
81,6911.61,0.72364,0.63781,1.08422,0.61361,0.67923,0.76624,0.5783,1.13068,2.19376,1.64,0.000201132,0.000201132,0.000201132
82,6998.1,0.70614,0.64201,1.08889,0.72553,0.55789,0.75023,0.55887,1.15047,2.26995,1.65678,0.000199484,0.000199484,0.000199484
83,7085.22,0.70954,0.63101,1.07581,0.67602,0.70798,0.78139,0.58111,1.15988,2.0464,1.6751,0.000197835,0.000197835,0.000197835
84,7170.38,0.71308,0.61318,1.07977,0.59115,0.67405,0.77583,0.57057,1.20034,2.29899,1.70416,0.000196187,0.000196187,0.000196187
85,7255.85,0.71063,0.61279,1.07893,0.713,0.60609,0.76267,0.55983,1.19453,2.13604,1.71779,0.000194539,0.000194539,0.000194539
86,7341.09,0.683,0.60778,1.05939,0.81312,0.56453,0.73076,0.55359,1.17009,2.37134,1.68087,0.00019289,0.00019289,0.00019289
87,7427.2,0.70206,0.60338,1.07694,0.6556,0.649,0.68283,0.51482,1.14232,2.47535,1.64825,0.000191242,0.000191242,0.000191242
88,7512.04,0.69302,0.58678,1.07054,0.65742,0.633,0.6983,0.5288,1.12466,2.45812,1.61169,0.000189594,0.000189594,0.000189594
89,7601.21,0.69012,0.60742,1.06958,0.69125,0.624,0.71543,0.53708,1.13275,2.4109,1.64009,0.000187945,0.000187945,0.000187945
90,7689.8,0.68931,0.60298,1.06272,0.68947,0.62617,0.74353,0.55928,1.15146,2.0136,1.66065,0.000186297,0.000186297,0.000186297
91,7781.41,0.67997,0.58409,1.05796,0.78904,0.59139,0.72966,0.55453,1.11874,2.31088,1.63588,0.000184649,0.000184649,0.000184649
92,7866.23,0.68373,0.59553,1.05968,0.66617,0.65837,0.74939,0.56665,1.12919,2.16735,1.66693,0.000183,0.000183,0.000183
93,7950.08,0.6817,0.59494,1.05788,0.77595,0.62146,0.73761,0.54907,1.17478,2.16622,1.69592,0.000181352,0.000181352,0.000181352
94,8033.81,0.67583,0.59961,1.06161,0.80813,0.5792,0.72757,0.55798,1.13606,2.35076,1.69122,0.000179703,0.000179703,0.000179703
95,8117.63,0.67844,0.57782,1.06016,0.64714,0.6899,0.74064,0.55983,1.14833,2.27252,1.69623,0.000178055,0.000178055,0.000178055
96,8201.4,0.66521,0.57491,1.05291,0.61636,0.69155,0.75468,0.58375,1.0933,2.16899,1.61617,0.000176407,0.000176407,0.000176407
97,8285.31,0.6739,0.57596,1.05936,0.6577,0.70626,0.74597,0.5665,1.13066,2.34174,1.63735,0.000174758,0.000174758,0.000174758
98,8369.24,0.66779,0.58388,1.0558,0.79939,0.55472,0.6861,0.52597,1.11258,2.605,1.59037,0.00017311,0.00017311,0.00017311
99,8453.2,0.67635,0.58567,1.05229,0.65339,0.61019,0.71836,0.53671,1.18495,2.45269,1.66781,0.000171462,0.000171462,0.000171462
100,8537.25,0.6749,0.58418,1.06174,0.67141,0.63957,0.73879,0.55183,1.13771,2.30393,1.64092,0.000169813,0.000169813,0.000169813
101,8621.04,0.66274,0.5781,1.05903,0.73822,0.66042,0.75057,0.56557,1.12943,2.26198,1.61945,0.000168165,0.000168165,0.000168165
102,8705.09,0.66537,0.55614,1.05183,0.78444,0.63472,0.7603,0.57416,1.10266,2.16075,1.58875,0.000166517,0.000166517,0.000166517
103,8788.94,0.65955,0.57419,1.05095,0.67781,0.65739,0.71585,0.54337,1.1112,2.24706,1.58765,0.000164868,0.000164868,0.000164868
104,8872.84,0.65807,0.55651,1.05283,0.68176,0.60152,0.68666,0.52464,1.09729,2.58265,1.61799,0.00016322,0.00016322,0.00016322
105,8956.75,0.67132,0.57645,1.05756,0.59397,0.67725,0.72613,0.5508,1.11333,2.31899,1.6097,0.000161572,0.000161572,0.000161572
106,9040.62,0.65967,0.57235,1.05168,0.64133,0.62197,0.70816,0.53971,1.09246,2.36128,1.60103,0.000159923,0.000159923,0.000159923
107,9124.38,0.65338,0.56145,1.05558,0.61111,0.61411,0.69286,0.53156,1.11202,2.5983,1.64056,0.000158275,0.000158275,0.000158275
108,9208.58,0.65303,0.55124,1.04674,0.60485,0.60766,0.72002,0.55005,1.14549,2.43634,1.68685,0.000156627,0.000156627,0.000156627
109,9292.73,0.6432,0.54997,1.03646,0.64098,0.62242,0.72821,0.5457,1.16055,2.40511,1.67409,0.000154978,0.000154978,0.000154978
110,9376.47,0.63759,0.5363,1.03288,0.63136,0.63931,0.74333,0.57085,1.11878,2.30819,1.63627,0.00015333,0.00015333,0.00015333
111,9460.37,0.62897,0.538,1.03381,0.70827,0.62773,0.73503,0.54721,1.16527,2.20823,1.70264,0.000151682,0.000151682,0.000151682
112,9544.31,0.64353,0.56381,1.04057,0.65211,0.67374,0.74663,0.56943,1.12766,2.15673,1.62753,0.000150033,0.000150033,0.000150033
113,9628.34,0.64838,0.53315,1.03802,0.66417,0.66803,0.75079,0.58287,1.10411,2.16869,1.60026,0.000148385,0.000148385,0.000148385
114,9712.06,0.63585,0.53815,1.03826,0.59946,0.70935,0.7572,0.57716,1.14553,2.10229,1.65074,0.000146736,0.000146736,0.000146736
115,9795.75,0.62824,0.53884,1.03497,0.70625,0.62951,0.74224,0.56412,1.11429,2.36289,1.61592,0.000145088,0.000145088,0.000145088
116,9879.09,0.63131,0.53703,1.03811,0.70207,0.6751,0.76792,0.58358,1.14985,2.22409,1.69786,0.00014344,0.00014344,0.00014344
117,9963.12,0.63343,0.53776,1.03659,0.62638,0.66546,0.73179,0.55145,1.15632,2.3178,1.64623,0.000141791,0.000141791,0.000141791
118,10047,0.62935,0.53603,1.03912,0.661,0.59724,0.71067,0.54099,1.1371,2.39243,1.64575,0.000140143,0.000140143,0.000140143
119,10130.6,0.62225,0.53312,1.03302,0.70472,0.58885,0.73355,0.56472,1.12113,2.36479,1.63259,0.000138495,0.000138495,0.000138495
120,10214.3,0.63415,0.5366,1.02829,0.69704,0.58531,0.71627,0.5503,1.11283,2.60582,1.60966,0.000136846,0.000136846,0.000136846
121,10298.1,0.62553,0.52076,1.02819,0.62712,0.66341,0.77377,0.59686,1.09634,2.12955,1.59193,0.000135198,0.000135198,0.000135198
122,10381.9,0.61238,0.52556,1.02428,0.61109,0.68504,0.76218,0.57962,1.10087,2.19349,1.61549,0.00013355,0.00013355,0.00013355
123,10466.2,0.61789,0.51137,1.02875,0.65223,0.73367,0.79966,0.60967,1.10134,2.143,1.62178,0.000131901,0.000131901,0.000131901
124,10550.3,0.61723,0.52165,1.03178,0.6609,0.6211,0.76808,0.58154,1.12768,2.2604,1.64406,0.000130253,0.000130253,0.000130253
125,10634.1,0.6178,0.51094,1.02704,0.6665,0.62922,0.73999,0.56834,1.11237,2.32398,1.64829,0.000128605,0.000128605,0.000128605
126,10717.8,0.60923,0.50819,1.02189,0.6535,0.64292,0.74293,0.56484,1.14388,2.31852,1.67986,0.000126956,0.000126956,0.000126956
127,10801.5,0.6122,0.51404,1.02813,0.63992,0.69883,0.77786,0.59948,1.08163,2.09374,1.61756,0.000125308,0.000125308,0.000125308
128,10885.3,0.61063,0.50563,1.02762,0.59024,0.66216,0.7309,0.55502,1.12087,2.30054,1.64882,0.00012366,0.00012366,0.00012366
129,10969.1,0.6025,0.50495,1.01759,0.63213,0.68511,0.75182,0.57693,1.09003,2.22355,1.60242,0.000122011,0.000122011,0.000122011
130,11052.6,0.61253,0.52253,1.02542,0.65339,0.67514,0.74181,0.57091,1.10048,2.24611,1.59922,0.000120363,0.000120363,0.000120363
131,11136.5,0.59551,0.49853,1.01767,0.66089,0.673,0.76584,0.59584,1.09327,2.22812,1.60785,0.000118714,0.000118714,0.000118714
132,11220.4,0.5992,0.50148,1.02017,0.63123,0.66694,0.7475,0.57185,1.12846,2.53206,1.66697,0.000117066,0.000117066,0.000117066
133,11304,0.6046,0.51012,1.02388,0.64744,0.67503,0.7801,0.60628,1.09239,2.32102,1.62718,0.000115418,0.000115418,0.000115418
134,11388.1,0.59713,0.49636,1.01573,0.58258,0.60828,0.69773,0.542,1.11701,2.59897,1.62802,0.000113769,0.000113769,0.000113769
135,11472,0.59622,0.5029,1.01837,0.58331,0.65928,0.74293,0.57812,1.12534,2.36964,1.64974,0.000112121,0.000112121,0.000112121
136,11555.7,0.5972,0.50035,1.02264,0.69565,0.5861,0.76762,0.59263,1.13237,2.41663,1.65204,0.000110473,0.000110473,0.000110473
137,11639.4,0.59511,0.49639,1.01924,0.63612,0.66678,0.76567,0.58816,1.14425,2.35206,1.666,0.000108824,0.000108824,0.000108824
138,11723.1,0.60025,0.49276,1.02041,0.64083,0.66755,0.75755,0.57627,1.15321,2.38104,1.69607,0.000107176,0.000107176,0.000107176
139,11807.7,0.57922,0.48803,1.01489,0.63222,0.64124,0.73317,0.55409,1.13092,2.54404,1.6609,0.000105528,0.000105528,0.000105528
140,11891.7,0.58446,0.49382,1.01396,0.61443,0.67193,0.76284,0.58018,1.13518,2.2963,1.67796,0.000103879,0.000103879,0.000103879
141,11975.7,0.58014,0.48437,1.0083,0.71358,0.58573,0.76153,0.58731,1.11385,2.41675,1.64531,0.000102231,0.000102231,0.000102231
142,12059.6,0.58605,0.48495,1.0093,0.63767,0.59477,0.74821,0.57779,1.11373,2.51493,1.62469,0.000100583,0.000100583,0.000100583
143,12143.5,0.58404,0.48366,1.01486,0.5529,0.66232,0.7473,0.57427,1.10058,2.45467,1.63236,9.89343e-05,9.89343e-05,9.89343e-05
144,12227.2,0.57993,0.49308,1.01269,0.69048,0.64477,0.77944,0.60347,1.11658,2.1841,1.64192,9.7286e-05,9.7286e-05,9.7286e-05
145,12311.2,0.57809,0.47621,1.01106,0.67345,0.65207,0.76828,0.59329,1.10454,2.29216,1.62641,9.56376e-05,9.56376e-05,9.56376e-05
146,12395.2,0.57543,0.47034,1.00911,0.68759,0.66524,0.76594,0.58784,1.09556,2.2227,1.61721,9.39893e-05,9.39893e-05,9.39893e-05
147,12479.2,0.58102,0.47091,1.00674,0.6215,0.65455,0.74281,0.56931,1.1187,2.30096,1.65109,9.23409e-05,9.23409e-05,9.23409e-05
148,12563.1,0.55771,0.46441,0.999,0.65013,0.69086,0.76207,0.58534,1.10414,2.24902,1.63596,9.06926e-05,9.06926e-05,9.06926e-05
149,12647.1,0.56784,0.46324,1.00349,0.63151,0.65616,0.76204,0.58488,1.07361,2.29102,1.58576,8.90442e-05,8.90442e-05,8.90442e-05
150,12731,0.57249,0.47598,1.00489,0.62242,0.70385,0.76595,0.59093,1.09964,2.16387,1.61829,8.73959e-05,8.73959e-05,8.73959e-05
151,12815,0.56777,0.46148,1.00532,0.64085,0.68328,0.76916,0.58603,1.13312,2.23608,1.67044,8.57475e-05,8.57475e-05,8.57475e-05
152,12898.7,0.5741,0.47167,1.00375,0.63188,0.64656,0.7488,0.57776,1.1063,2.30178,1.64557,8.40992e-05,8.40992e-05,8.40992e-05
153,12983,0.56792,0.47996,1.00193,0.63656,0.66055,0.77509,0.60014,1.1119,2.17392,1.64142,8.24508e-05,8.24508e-05,8.24508e-05
154,13066.9,0.56529,0.46549,0.99767,0.63799,0.64401,0.76171,0.5901,1.11914,2.15395,1.64683,8.08025e-05,8.08025e-05,8.08025e-05
155,13151,0.55853,0.45837,0.99663,0.60463,0.64504,0.77442,0.59946,1.10261,2.27288,1.62038,7.91541e-05,7.91541e-05,7.91541e-05
156,13235,0.55812,0.46084,0.99975,0.65135,0.65229,0.78429,0.60642,1.10085,2.18766,1.6165,7.75057e-05,7.75057e-05,7.75057e-05
157,13318.8,0.56095,0.46382,0.9958,0.70781,0.61285,0.76396,0.59094,1.1057,2.2644,1.62148,7.58574e-05,7.58574e-05,7.58574e-05
158,13402.8,0.55233,0.4507,0.99508,0.64113,0.61618,0.75449,0.5865,1.09901,2.45222,1.60748,7.4209e-05,7.4209e-05,7.4209e-05
159,13486.9,0.5491,0.45877,0.99232,0.62597,0.63211,0.74686,0.58293,1.10532,2.44849,1.62438,7.25607e-05,7.25607e-05,7.25607e-05
160,13570.9,0.54939,0.44424,0.99001,0.61605,0.67417,0.72816,0.56396,1.10974,2.41875,1.62486,7.09123e-05,7.09123e-05,7.09123e-05
161,13655,0.55326,0.46068,1.0004,0.67368,0.61987,0.73405,0.56758,1.10863,2.32153,1.62909,6.9264e-05,6.9264e-05,6.9264e-05
162,13738.9,0.55505,0.45165,0.99659,0.65953,0.67288,0.78324,0.60555,1.10642,2.17696,1.63977,6.76156e-05,6.76156e-05,6.76156e-05
163,13822.8,0.54168,0.4451,0.99009,0.59817,0.68264,0.76527,0.59274,1.1126,2.31478,1.65315,6.59673e-05,6.59673e-05,6.59673e-05
164,13906.7,0.55236,0.45324,1.00254,0.64727,0.62852,0.75761,0.58387,1.13331,2.31165,1.66961,6.4319e-05,6.4319e-05,6.4319e-05
165,13990.6,0.5503,0.44765,0.99254,0.62005,0.67454,0.74503,0.56871,1.11883,2.3625,1.64475,6.26706e-05,6.26706e-05,6.26706e-05
166,14074.4,0.53137,0.42983,0.9829,0.6793,0.56376,0.73281,0.56422,1.09045,2.47897,1.60563,6.10223e-05,6.10223e-05,6.10223e-05
167,14158.3,0.5429,0.45204,0.9912,0.60457,0.66393,0.76095,0.59006,1.09436,2.34136,1.61514,5.93739e-05,5.93739e-05,5.93739e-05
168,14241.6,0.54271,0.45029,0.99194,0.62064,0.67488,0.76454,0.58706,1.12071,2.25834,1.65183,5.77256e-05,5.77256e-05,5.77256e-05
169,14325.1,0.53547,0.42959,0.98794,0.65705,0.6286,0.7485,0.57475,1.10472,2.29913,1.63592,5.60772e-05,5.60772e-05,5.60772e-05
170,14408.7,0.54078,0.4435,0.98732,0.63175,0.67328,0.75006,0.57985,1.0994,2.31135,1.62406,5.44289e-05,5.44289e-05,5.44289e-05
171,14492.4,0.54293,0.44212,0.99515,0.6275,0.65647,0.75077,0.58159,1.10184,2.4071,1.62254,5.27805e-05,5.27805e-05,5.27805e-05
172,14576.4,0.52937,0.43248,0.98323,0.60825,0.65692,0.74498,0.57632,1.09745,2.3932,1.61846,5.11322e-05,5.11322e-05,5.11322e-05
173,14659.5,0.53207,0.42979,0.99269,0.61678,0.66743,0.72478,0.5609,1.09343,2.38875,1.61942,4.94838e-05,4.94838e-05,4.94838e-05
174,14742.6,0.53684,0.44484,0.98414,0.62281,0.67647,0.74964,0.58104,1.10662,2.29965,1.64039,4.78355e-05,4.78355e-05,4.78355e-05
175,14826.2,0.5322,0.43724,0.98921,0.61301,0.67229,0.74411,0.58037,1.10038,2.35366,1.6322,4.61871e-05,4.61871e-05,4.61871e-05
176,14910.1,0.53495,0.43674,0.98418,0.66459,0.658,0.75949,0.58213,1.09304,2.31131,1.62022,4.45388e-05,4.45388e-05,4.45388e-05
177,14993.8,0.52721,0.42043,0.9768,0.65125,0.64703,0.7396,0.56764,1.09054,2.37033,1.60994,4.28904e-05,4.28904e-05,4.28904e-05
178,15078.8,0.51587,0.42658,0.97547,0.6915,0.64574,0.74543,0.57346,1.0985,2.28051,1.61538,4.1242e-05,4.1242e-05,4.1242e-05
179,15170.6,0.51685,0.4137,0.9782,0.80882,0.53206,0.73346,0.56136,1.09895,2.33238,1.61794,3.95937e-05,3.95937e-05,3.95937e-05
180,15255,0.52288,0.43212,0.98263,0.6116,0.64811,0.74813,0.57556,1.0989,2.35553,1.62316,3.79453e-05,3.79453e-05,3.79453e-05
181,15339.1,0.50788,0.41917,0.97431,0.68487,0.62927,0.75799,0.58452,1.08743,2.33917,1.61555,3.6297e-05,3.6297e-05,3.6297e-05
