epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,735.504,1.03734,1.28849,1.24014,0.66081,0.58836,0.73168,0.53459,1.05124,2.10528,1.38838,0.000247286,0.000247286,0.000247286
15,787.76,1.01746,1.23538,1.22923,0.69194,0.59137,0.74955,0.531,1.07799,2.21126,1.40056,0.000240692,0.000240692,0.000240692
16,840.197,1.00251,1.21566,1.21874,0.79073,0.64913,0.80205,0.53748,1.20468,1.8153,1.514,0.000234099,0.000234099,0.000234099
17,892.585,0.99022,1.17057,1.20652,0.63942,0.57107,0.6989,0.49963,1.09389,2.23237,1.41116,0.000227506,0.000227506,0.000227506
18,944.98,0.9604,1.11533,1.19245,0.90714,0.37813,0.65636,0.49321,1.03003,2.39061,1.37935,0.000220912,0.000220912,0.000220912
19,997.289,0.96121,1.12513,1.1883,0.71934,0.60304,0.79859,0.58674,1.04505,1.99672,1.37927,0.000214319,0.000214319,0.000214319
20,1049.6,0.94148,1.07716,1.18258,0.65103,0.56126,0.73146,0.53946,1.00824,2.33998,1.37312,0.000207725,0.000207725,0.000207725
21,1101.96,0.93435,1.04759,1.17045,0.71026,0.58217,0.75277,0.56116,0.99114,2.232,1.33192,0.000201132,0.000201132,0.000201132
22,1154.29,0.91976,0.98658,1.15816,0.71044,0.66647,0.80325,0.56977,1.11903,1.83363,1.442,0.000194539,0.000194539,0.000194539
23,1206.52,0.90044,0.96806,1.14332,0.6417,0.63642,0.77958,0.58096,0.9798,2.06545,1.33827,0.000187945,0.000187945,0.000187945
24,1258.81,0.88879,0.97293,1.15931,0.68975,0.64477,0.77547,0.57017,1.04213,2.02611,1.42274,0.000181352,0.000181352,0.000181352
25,1311.1,0.88324,0.95341,1.13901,0.58494,0.63187,0.71272,0.53102,1.02401,2.13524,1.3629,0.000174758,0.000174758,0.000174758
26,1363.56,0.8661,0.93061,1.13236,0.68113,0.64891,0.79172,0.5731,1.04004,2.09208,1.3924,0.000168165,0.000168165,0.000168165
27,1415.9,0.88761,0.92364,1.13807,0.65021,0.6201,0.78469,0.57073,1.04512,2.09033,1.38776,0.000161572,0.000161572,0.000161572
28,1468.2,0.86519,0.89681,1.13279,0.71201,0.57882,0.77655,0.58719,0.98541,2.06321,1.3644,0.000154978,0.000154978,0.000154978
29,1520.51,0.84698,0.8869,1.12808,0.6901,0.58019,0.75303,0.57714,0.9687,2.13876,1.33649,0.000148385,0.000148385,0.000148385
30,1572.88,0.85457,0.88277,1.12581,0.61635,0.62949,0.77194,0.59371,0.95734,2.28456,1.32685,0.000141791,0.000141791,0.000141791
31,1625.18,0.83308,0.86686,1.11664,0.63964,0.6403,0.79531,0.59914,1.00931,1.97137,1.36523,0.000135198,0.000135198,0.000135198
32,1677.81,0.81856,0.84551,1.11369,0.63966,0.65587,0.7952,0.60911,0.95774,2.06266,1.31305,0.000128605,0.000128605,0.000128605
33,1730.16,0.80992,0.83268,1.10675,0.66479,0.62242,0.76585,0.5879,0.97263,2.01736,1.33732,0.000122011,0.000122011,0.000122011
34,1782.45,0.80007,0.82322,1.09813,0.68722,0.67346,0.79971,0.59935,0.98159,1.9394,1.35152,0.000115418,0.000115418,0.000115418
35,1834.87,0.79732,0.80353,1.10123,0.65939,0.65717,0.78708,0.59953,0.96231,2.03544,1.31221,0.000108824,0.000108824,0.000108824
36,1887.17,0.79273,0.79578,1.08943,0.66254,0.63722,0.72657,0.5619,0.96623,2.16197,1.30852,0.000102231,0.000102231,0.000102231
37,1939.56,0.77903,0.77829,1.0884,0.68863,0.69297,0.77265,0.59607,0.94936,2.03105,1.30199,9.56376e-05,9.56376e-05,9.56376e-05
38,1991.97,0.77959,0.7567,1.08987,0.65472,0.66272,0.76581,0.58649,0.95065,2.07554,1.3022,8.90442e-05,8.90442e-05,8.90442e-05
39,2044.26,0.75498,0.75726,1.07914,0.73983,0.61449,0.78522,0.60298,0.95749,1.98336,1.31913,8.24508e-05,8.24508e-05,8.24508e-05
40,2096.57,0.76527,0.75254,1.08209,0.70144,0.63407,0.79131,0.61092,0.92558,2.11277,1.29395,7.58574e-05,7.58574e-05,7.58574e-05
41,2163.04,0.62426,0.50707,1.02551,0.68665,0.67178,0.79107,0.60676,0.98178,2.02012,1.35649,6.9264e-05,6.9264e-05,6.9264e-05
42,2215.15,0.60112,0.46791,1.00346,0.71861,0.61171,0.79199,0.60983,0.94645,2.01318,1.31081,6.26706e-05,6.26706e-05,6.26706e-05
43,2267.3,0.59868,0.46221,1.01264,0.66821,0.67946,0.80031,0.61881,0.91033,1.95482,1.27828,5.60772e-05,5.60772e-05,5.60772e-05
44,2319.56,0.57344,0.45173,1.00169,0.68258,0.64729,0.79848,0.61786,0.91479,1.96882,1.27736,4.94838e-05,4.94838e-05,4.94838e-05
45,2371.76,0.5681,0.44427,0.99269,0.64383,0.67255,0.7774,0.60394,0.9263,2.08137,1.29143,4.28904e-05,4.28904e-05,4.28904e-05
46,2423.89,0.5567,0.4394,0.98811,0.73187,0.60867,0.77741,0.60099,0.92271,2.0742,1.27533,3.6297e-05,3.6297e-05,3.6297e-05
47,2476.09,0.55067,0.42977,0.97398,0.70209,0.6486,0.79829,0.61534,0.92406,1.96596,1.28889,2.97036e-05,2.97036e-05,2.97036e-05
48,2528.33,0.53348,0.42106,0.97224,0.73219,0.65604,0.80875,0.62686,0.91811,1.9968,1.28374,2.31102e-05,2.31102e-05,2.31102e-05
49,2580.37,0.52616,0.41493,0.96694,0.71735,0.66631,0.81203,0.63492,0.91265,1.94636,1.2851,1.65168e-05,1.65168e-05,1.65168e-05
50,2632.47,0.52882,0.41497,0.9751,0.7304,0.64381,0.80263,0.62681,0.92034,1.97055,1.29046,9.9234e-06,9.9234e-06,9.9234e-06
