epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,86.7433,1.58439,4.55923,1.82439,0.59592,0.18281,0.15689,0.07409,1.38753,4.16193,1.96242,0.000110578,0.000110578,0.000110578
2,170.309,1.32759,3.49366,1.6027,0.72474,0.30474,0.37447,0.20564,1.45501,3.10431,2.09111,0.000217191,0.000217191,0.000217191
3,253.08,1.28794,3.018,1.54365,0.5535,0.46427,0.50335,0.27515,1.47488,2.634,1.951,0.000319408,0.000319408,0.000319408
4,335.981,1.25814,2.63274,1.49514,0.68942,0.42373,0.52152,0.33159,1.29367,3.3318,1.8046,0.00031322,0.00031322,0.00031322
5,418.574,1.24338,2.35459,1.48603,0.73517,0.45232,0.6328,0.38383,1.38527,2.79914,1.9108,0.000306626,0.000306626,0.000306626
6,501.218,1.22854,2.20887,1.46868,0.5834,0.51157,0.60666,0.36984,1.39991,2.90298,1.93462,0.000300033,0.000300033,0.000300033
7,584.175,1.18374,2.03969,1.42026,0.89628,0.39337,0.7024,0.44268,1.3272,2.59053,1.82717,0.00029344,0.00029344,0.00029344
8,667.363,1.16659,1.89855,1.40902,0.68298,0.60773,0.75002,0.42552,1.48497,2.28762,2.07546,0.000286846,0.000286846,0.000286846
9,749.829,1.15941,1.75303,1.3924,0.75645,0.51098,0.65833,0.45159,1.20228,2.3422,1.67804,0.000280253,0.000280253,0.000280253
10,841.223,1.12295,1.70742,1.36687,0.69602,0.65003,0.78558,0.51905,1.29394,2.11674,1.81496,0.000273659,0.000273659,0.000273659
11,930.701,1.10326,1.60893,1.35352,0.7678,0.56375,0.74861,0.47995,1.35285,2.30062,1.84908,0.000267066,0.000267066,0.000267066
12,1013.47,1.0875,1.51291,1.33584,0.68755,0.60215,0.72352,0.47074,1.31473,2.28151,1.81202,0.000260473,0.000260473,0.000260473
13,1095.97,1.06221,1.47796,1.32917,0.80726,0.56634,0.76837,0.52376,1.25273,2.21281,1.79882,0.000253879,0.000253879,0.000253879
14,1178.37,1.0684,1.44533,1.33964,0.71512,0.6499,0.77382,0.4852,1.37407,2.02513,1.8708,0.000247286,0.000247286,0.000247286
15,1260.86,1.04146,1.35611,1.29127,0.68342,0.63893,0.76713,0.51044,1.27582,2.16716,1.75718,0.000240692,0.000240692,0.000240692
16,1343.45,1.04064,1.32191,1.29642,0.79149,0.54762,0.75155,0.46193,1.36084,2.37085,1.94324,0.000234099,0.000234099,0.000234099
17,1425.91,1.02919,1.28816,1.2882,0.72233,0.60417,0.74254,0.50081,1.30538,2.24302,1.79659,0.000227506,0.000227506,0.000227506
18,1508.64,0.98173,1.24293,1.26334,0.74273,0.60118,0.78213,0.51684,1.28375,2.1725,1.83083,0.000220912,0.000220912,0.000220912
19,1591.09,1.00306,1.23063,1.26661,0.64865,0.59505,0.72821,0.51679,1.20842,2.37627,1.69695,0.000214319,0.000214319,0.000214319
20,1673.69,0.97659,1.19752,1.25426,0.76927,0.60407,0.78292,0.54281,1.19172,1.97698,1.70539,0.000207725,0.000207725,0.000207725
21,1756.25,0.97625,1.12705,1.25368,0.77679,0.56846,0.76407,0.51012,1.26652,2.16881,1.78851,0.000201132,0.000201132,0.000201132
22,1838.71,0.94761,1.10945,1.23351,0.55776,0.64714,0.758,0.4909,1.28378,2.36723,1.80327,0.000194539,0.000194539,0.000194539
23,1921.28,0.94584,1.08895,1.23229,0.63659,0.70326,0.7835,0.5368,1.21499,1.96359,1.71756,0.000187945,0.000187945,0.000187945
24,2003.79,0.93252,1.06828,1.22109,0.58465,0.67612,0.77827,0.54107,1.2537,2.00769,1.80426,0.000181352,0.000181352,0.000181352
25,2086.23,0.91886,1.04643,1.207,0.57898,0.58299,0.70091,0.49577,1.18736,2.4837,1.72424,0.000174758,0.000174758,0.000174758
26,2168.59,0.91161,1.02911,1.20298,0.57257,0.6616,0.76111,0.53042,1.16935,2.22568,1.71004,0.000168165,0.000168165,0.000168165
27,2251.37,0.90438,1.0201,1.1958,0.73982,0.56889,0.73982,0.52478,1.17267,2.1936,1.69931,0.000161572,0.000161572,0.000161572
28,2334.71,0.89585,1.00041,1.19773,0.62647,0.65034,0.78154,0.54183,1.27607,1.93586,1.82117,0.000154978,0.000154978,0.000154978
29,2417.51,0.89877,0.97924,1.19519,0.58846,0.62013,0.72656,0.52477,1.13866,2.35413,1.64445,0.000148385,0.000148385,0.000148385
30,2500.59,0.86975,0.96859,1.17868,0.58576,0.67191,0.75442,0.53221,1.20685,2.07782,1.72179,0.000141791,0.000141791,0.000141791
31,2583.31,0.854,0.92454,1.17818,0.5741,0.69717,0.81577,0.58104,1.13764,2.08227,1.65887,0.000135198,0.000135198,0.000135198
32,2666.1,0.84637,0.93059,1.17467,0.64656,0.63903,0.77985,0.55556,1.13993,2.17558,1.66061,0.000128605,0.000128605,0.000128605
33,2748.89,0.84121,0.91251,1.16732,0.59159,0.66244,0.77026,0.53484,1.19677,2.17151,1.72737,0.000122011,0.000122011,0.000122011
34,2831.67,0.84473,0.90843,1.15757,0.66634,0.65803,0.75038,0.52622,1.18237,2.25978,1.70596,0.000115418,0.000115418,0.000115418
35,2914.8,0.81706,0.87338,1.1464,0.62681,0.66959,0.78622,0.54736,1.18161,2.18254,1.70912,0.000108824,0.000108824,0.000108824
36,2997.6,0.81867,0.88427,1.14978,0.75379,0.59639,0.75421,0.54797,1.09808,2.22977,1.63123,0.000102231,0.000102231,0.000102231
37,3080.09,0.82228,0.86153,1.15239,0.64713,0.60165,0.76334,0.56067,1.09689,2.29437,1.62994,9.56376e-05,9.56376e-05,9.56376e-05
38,3163.02,0.80479,0.85501,1.14313,0.62635,0.67284,0.77196,0.55051,1.1229,2.1858,1.65468,8.90442e-05,8.90442e-05,8.90442e-05
39,3245.99,0.81033,0.83733,1.14239,0.65707,0.63123,0.80471,0.58375,1.11753,2.08407,1.65953,8.24508e-05,8.24508e-05,8.24508e-05
